t,XxV,XyV,XzV,qx,qy,qz,qw,ZxW,ZyW,ZzW,ExB,EyB,EzB,eta,E1I,E2I
14.513,-0.238664,1.5891,1.60949,-0.000206869,-0.0299572,0.0404203,0.998734,-0.14072,1.7456,0,0.019344,0.0188202,-1.60949,0.163130192580233,373.838,234.076
14.5201,-0.238664,1.5891,1.60949,-0.000206869,-0.0299572,0.0404203,0.998734,-0.14072,1.7456,0,0.019344,0.0188202,-1.60949,0.163130192580233,373.838,234.076
14.5322,-0.238664,1.5891,1.60949,-0.000206869,-0.0299572,0.0404203,0.998734,-0.14072,1.7456,0,0.019344,0.0188202,-1.60949,0.163130192580233,373.838,234.076
14.5423,-0.238664,1.5891,1.60949,-0.000206869,-0.0299572,0.0404203,0.998734,-0.14072,1.7456,0,0.019344,0.0188202,-1.60949,0.163130192580233,373.838,234.076
14.5547,-0.239364,1.58985,1.60995,0.000560364,-0.0302896,0.0396979,0.998752,-0.140697,1.74559,0,0.0193495,0.0188255,-1.60995,0.163167611165376,373.838,234.076
14.5643,-0.239364,1.58985,1.60995,0.000560364,-0.0302896,0.0396979,0.998752,-0.140697,1.74559,0,0.0193495,0.0188255,-1.60995,0.163167611165376,373.838,234.076
14.5727,-0.239364,1.58985,1.60995,0.000560364,-0.0302896,0.0396979,0.998752,-0.140697,1.74559,0,0.0193495,0.0188255,-1.60995,0.163167611165376,373.838,234.076
14.585,-0.241413,1.59092,1.61011,-0.00349919,-0.0223758,0.0453904,0.998713,-0.140773,1.74561,0,0.0193514,0.0188274,-1.61011,0.163181124893978,373.838,234.076
14.5965,-0.241413,1.59092,1.61011,-0.00349919,-0.0223758,0.0453904,0.998713,-0.140773,1.74561,0,0.0193514,0.0188274,-1.61011,0.163181124893978,373.838,234.076
14.6116,-0.242204,1.59162,1.61046,-0.00213188,-0.0240526,0.0447997,0.998704,-0.140752,1.74561,0,0.0193556,0.0188315,-1.61046,0.163210144162207,373.838,234.076
14.6206,-0.242204,1.59162,1.61046,-0.00213188,-0.0240526,0.0447997,0.998704,-0.140752,1.74561,0,0.0193556,0.0188315,-1.61046,0.163210144162207,373.838,234.076
14.6317,-0.242204,1.59162,1.61046,-0.00213188,-0.0240526,0.0447997,0.998704,-0.140752,1.74561,0,0.0193556,0.0188315,-1.61046,0.163210144162207,373.838,234.076
14.6408,-0.242204,1.59162,1.61046,-0.00213188,-0.0240526,0.0447997,0.998704,-0.140752,1.74561,0,0.0193556,0.0188315,-1.61046,0.163210144162207,373.838,234.076
14.6518,-0.242826,1.59251,1.61043,7.02202e-05,-0.0223388,0.0385961,0.999005,-0.140796,1.7456,0,0.0193553,0.0188312,-1.61043,0.163208010624324,373.838,234.076
14.668,-0.242826,1.59251,1.61043,7.02202e-05,-0.0223388,0.0385961,0.999005,-0.140796,1.7456,0,0.0193553,0.0188312,-1.61043,0.163208010624324,373.838,234.076
14.6852,-0.242826,1.59251,1.61043,7.02202e-05,-0.0223388,0.0385961,0.999005,-0.140796,1.7456,0,0.0193553,0.0188312,-1.61043,0.163208010624324,373.838,234.076
14.7018,-0.242826,1.59251,1.61043,7.02202e-05,-0.0223388,0.0385961,0.999005,-0.140796,1.7456,0,0.0193553,0.0188312,-1.61043,0.163208010624324,373.838,234.076
14.7137,-0.245316,1.59422,1.61053,-0.00382028,-0.0227199,0.0436065,0.998783,-0.140784,1.74558,0,0.0193566,0.0188324,-1.61053,0.163216404495049,373.838,234.076
14.721,-0.245316,1.59422,1.61053,-0.00382028,-0.0227199,0.0436065,0.998783,-0.140784,1.74558,0,0.0193566,0.0188324,-1.61053,0.163216404495049,373.838,234.076
14.7309,-0.246244,1.59549,1.61051,-0.00102828,-0.0225461,0.0388888,0.998989,-0.140714,1.74562,0,0.0193563,0.0188321,-1.61051,0.163214270996645,373.838,234.076
14.7439,-0.246244,1.59549,1.61051,-0.00102828,-0.0225461,0.0388888,0.998989,-0.140714,1.74562,0,0.0193563,0.0188321,-1.61051,0.163214270996645,373.838,234.076
14.7583,-0.247058,1.59622,1.61048,-0.000213345,-0.0230572,0.0390696,0.99897,-0.140711,1.74562,0,-0.0264354,0.0405804,-1.61048,0.534410069511776,344.534,220.161
14.7698,-0.247058,1.59622,1.61048,-0.000213345,-0.0230572,0.0390696,0.99897,-0.140711,1.74562,0,-0.0264354,0.0405804,-1.61048,0.534410069511776,344.534,220.161
14.7803,-0.247058,1.59622,1.61048,-0.000213345,-0.0230572,0.0390696,0.99897,-0.140711,1.74562,0,-0.0264354,0.0405804,-1.61048,0.534410069511776,344.534,220.161
14.7932,-0.248605,1.59715,1.61028,-0.00471899,-0.0242414,0.0439075,0.99873,-0.140684,1.74565,0,-0.0264319,0.0405752,-1.61028,0.534331529026489,344.534,220.161
14.8068,-0.249583,1.59805,1.61004,-0.00489563,-0.0238669,0.0442573,0.998723,-0.140737,1.74562,0,-0.0264281,0.0405692,-1.61004,0.534242430260754,344.534,220.161
14.8139,-0.249583,1.59805,1.61004,-0.00489563,-0.0238669,0.0442573,0.998723,-0.140737,1.74562,0,-0.0264281,0.0405692,-1.61004,0.534242430260754,344.534,220.161
14.8264,-0.250129,1.59855,1.60989,-0.00427057,-0.0235162,0.0435033,0.998767,-0.140708,1.74563,0,-0.0264256,0.0405655,-1.60989,0.534186485117541,344.534,220.161
14.839,-0.250759,1.59907,1.61005,-0.00345563,-0.0226569,0.0424935,0.998834,-0.140735,1.74562,0,-0.0264283,0.0405695,-1.61005,0.53424694909709,344.534,220.161
14.8515,-0.250759,1.59907,1.61005,-0.00345563,-0.0226569,0.0424935,0.998834,-0.140735,1.74562,0,-0.0264283,0.0405695,-1.61005,0.53424694909709,344.534,220.161
14.86,-0.250759,1.59907,1.61005,-0.00345563,-0.0226569,0.0424935,0.998834,-0.140735,1.74562,0,-0.0264283,0.0405695,-1.61005,0.53424694909709,344.534,220.161
14.8718,-0.251764,1.60055,1.60961,0.0016672,-0.0219563,0.0374233,0.999057,-0.14072,1.7456,0,-0.026421,0.0405583,-1.60961,0.534079312212397,344.534,220.161
14.8806,-0.251764,1.60055,1.60961,0.0016672,-0.0219563,0.0374233,0.999057,-0.14072,1.7456,0,-0.026421,0.0405583,-1.60961,0.534079312212397,344.534,220.161
14.8911,-0.251764,1.60055,1.60961,0.0016672,-0.0219563,0.0374233,0.999057,-0.14072,1.7456,0,-0.026421,0.0405583,-1.60961,0.534079312212397,344.534,220.161
14.9052,-0.253303,1.60172,1.60995,-0.00506479,-0.0197176,0.0403855,0.998977,-0.140688,1.7456,0,-0.0264266,0.040567,-1.60995,0.534209079177237,344.534,220.161
14.919,-0.254087,1.60253,1.60962,-0.00395818,-0.021856,0.0408405,0.998919,-0.140664,1.74561,0,-0.0264213,0.0405588,-1.60962,0.534086630515814,344.534,220.161
14.9289,-0.254087,1.60253,1.60962,-0.00395818,-0.021856,0.0408405,0.998919,-0.140664,1.74561,0,-0.0264213,0.0405588,-1.60962,0.534086630515814,344.534,220.161
14.9388,-0.254087,1.60253,1.60962,-0.00395818,-0.021856,0.0408405,0.998919,-0.140664,1.74561,0,-0.0264213,0.0405588,-1.60962,0.534086630515814,344.534,220.161
14.9521,-0.254087,1.60253,1.60962,-0.00395818,-0.021856,0.0408405,0.998919,-0.140664,1.74561,0,-0.0264213,0.0405588,-1.60962,0.534086630515814,344.534,220.161
14.9665,-0.254444,1.60304,1.60956,-0.00383801,-0.0207253,0.0407359,0.998948,-0.140696,1.74559,0,-0.0264202,0.0405571,-1.60956,0.534061237175377,344.534,220.161
14.9778,-0.254444,1.60304,1.60956,-0.00383801,-0.0207253,0.0407359,0.998948,-0.140696,1.74559,0,-0.0264202,0.0405571,-1.60956,0.534061237175377,344.534,220.161
14.9881,-0.254444,1.60304,1.60956,-0.00383801,-0.0207253,0.0407359,0.998948,-0.140696,1.74559,0,-0.0264202,0.0405571,-1.60956,0.534061237175377,344.534,220.161
14.9998,-0.255691,1.6047,1.60945,-0.00620266,-0.0188236,0.0401896,0.998995,-0.140669,1.74563,0,-0.0264184,0.0405544,-1.60945,0.534020568471093,344.534,220.161
15.0064,-0.255691,1.6047,1.60945,-0.00620266,-0.0188236,0.0401896,0.998995,-0.140669,1.74563,0,-0.0264184,0.0405544,-1.60945,0.534020568471093,344.534,220.161
15.0189,-0.25608,1.60639,1.60925,0.000956883,-0.0191096,0.0340613,0.999237,-0.140723,1.74561,0,-0.026415,0.0405492,-1.60925,0.533942669900686,344.534,220.161
15.0323,-0.256363,1.60692,1.60916,0.0002723,-0.0183434,0.0340476,0.999252,-0.140696,1.74561,0,-0.0264137,0.0405471,-1.60916,0.533911677776925,344.534,220.161
15.0454,-0.256363,1.60692,1.60916,0.0002723,-0.0183434,0.0340476,0.999252,-0.140696,1.74561,0,-0.0264137,0.0405471,-1.60916,0.533911677776925,344.534,220.161
15.0626,-0.256703,1.60773,1.60924,4.59848e-05,-0.01958,0.0334384,0.999249,-0.140714,1.74561,0,-0.0264149,0.040549,-1.60924,0.533939870352482,344.534,220.161
15.0708,-0.256703,1.60773,1.60924,4.59848e-05,-0.01958,0.0334384,0.999249,-0.140714,1.74561,0,-0.0264149,0.040549,-1.60924,0.533939870352482,344.534,220.161
15.0809,-0.256703,1.60773,1.60924,4.59848e-05,-0.01958,0.0334384,0.999249,-0.140714,1.74561,0,-0.0264149,0.040549,-1.60924,0.533939870352482,344.534,220.161
15.0931,-0.256703,1.60773,1.60924,4.59848e-05,-0.01958,0.0334384,0.999249,-0.140714,1.74561,0,-0.0264149,0.040549,-1.60924,0.533939870352482,344.534,220.161
15.1059,-0.257561,1.61006,1.60933,-0.000314881,-0.0194876,0.0283209,0.999409,-0.140722,1.74561,0,-0.0264165,0.0405514,-1.60933,0.533976020025437,344.534,220.161
15.1161,-0.257561,1.61006,1.60933,-0.000314881,-0.0194876,0.0283209,0.999409,-0.140722,1.74561,0,-0.0264165,0.0405514,-1.60933,0.533976020025437,344.534,220.161
15.1267,-0.258261,1.61082,1.60918,-0.00329182,-0.0225753,0.0320281,0.999227,-0.140697,1.74558,0,-0.0264139,0.0405475,-1.60918,0.533917276878701,344.534,220.161
15.1465,-0.258496,1.61141,1.60908,-0.00315197,-0.0232674,0.0322168,0.999205,-0.140722,1.74559,0,-0.0264124,0.0405452,-1.60908,0.533882846556497,344.534,220.161
15.1562,-0.258496,1.61141,1.60908,-0.00315197,-0.0232674,0.0322168,0.999205,-0.140722,1.74559,0,-0.0264124,0.0405452,-1.60908,0.533882846556497,344.534,220.161
15.1701,-0.258496,1.61141,1.60908,-0.00315197,-0.0232674,0.0322168,0.999205,-0.140722,1.74559,0,-0.0264124,0.0405452,-1.60908,0.533882846556497,344.534,220.161
15.1836,-0.258314,1.61231,1.60888,0.00133545,-0.0215139,0.029241,0.99934,-0.14074,1.74556,0,-0.0264091,0.0405401,-1.60888,0.533806668025067,344.534,220.161
15.1922,-0.258314,1.61231,1.60888,0.00133545,-0.0215139,0.029241,0.99934,-0.14074,1.74556,0,-0.0264091,0.0405401,-1.60888,0.533806668025067,344.534,220.161
15.2046,-0.258314,1.61231,1.60888,0.00133545,-0.0215139,0.029241,0.99934,-0.14074,1.74556,0,-0.0264091,0.0405401,-1.60888,0.533806668025067,344.534,220.161
15.2164,-0.259445,1.6135,1.60805,0.00556869,-0.0116949,0.0140214,0.999818,-0.140719,1.74559,0,0.00746212,0.0276343,-1.60805,0.263434619560921,366.234,228.417
15.2255,-0.259445,1.6135,1.60805,0.00556869,-0.0116949,0.0140214,0.999818,-0.140719,1.74559,0,0.00746212,0.0276343,-1.60805,0.263434619560921,366.234,228.417
15.2373,-0.25907,1.61539,1.60826,0.00755618,-0.0211289,0.0245552,0.999447,-0.140754,1.74558,0,0.0074631,0.0276379,-1.60826,0.263464966895818,366.234,228.417
15.2516,-0.259351,1.61502,1.60786,0.00229745,-0.0227666,0.0312097,0.999251,-0.140724,1.74559,0,0.00746124,0.027631,-1.60786,0.263406755242997,366.234,228.417
15.261,-0.259351,1.61502,1.60786,0.00229745,-0.0227666,0.0312097,0.999251,-0.140724,1.74559,0,0.00746124,0.027631,-1.60786,0.263406755242997,366.234,228.417
15.2734,-0.259351,1.61502,1.60786,0.00229745,-0.0227666,0.0312097,0.999251,-0.140724,1.74559,0,0.00746124,0.027631,-1.60786,0.263406755242997,366.234,228.417
15.2846,-0.259021,1.6125,1.60715,-0.00400567,-0.0154239,0.0131229,0.999787,-0.140717,1.74559,0,0.00745797,0.0276189,-1.60715,0.263304684684663,366.234,228.417
15.2915,-0.259021,1.6125,1.60715,-0.00400567,-0.0154239,0.0131229,0.999787,-0.140717,1.74559,0,0.00745797,0.0276189,-1.60715,0.263304684684663,366.234,228.417
15.3006,-0.259021,1.6125,1.60715,-0.00400567,-0.0154239,0.0131229,0.999787,-0.140717,1.74559,0,0.00745797,0.0276189,-1.60715,0.263304684684663,366.234,228.417
15.3123,-0.259021,1.6125,1.60715,-0.00400567,-0.0154239,0.0131229,0.999787,-0.140717,1.74559,0,0.00745797,0.0276189,-1.60715,0.263304684684663,366.234,228.417
15.3265,-0.259204,1.61666,1.60663,0.00803685,-0.0216217,0.0259585,0.999397,-0.14075,1.7456,0,0.00745552,0.0276099,-1.60663,0.263228800137407,366.234,228.417
15.3412,-0.259488,1.61427,1.60638,-0.00433608,-0.016761,0.0158221,0.999725,-0.140753,1.7456,0,0.00745438,0.0276057,-1.60638,0.263193376871468,366.234,228.417
15.3492,-0.259488,1.61427,1.60638,-0.00433608,-0.016761,0.0158221,0.999725,-0.140753,1.7456,0,0.00745438,0.0276057,-1.60638,0.263193376871468,366.234,228.417
15.3606,-0.259803,1.61448,1.60599,-0.00705025,-0.0145658,0.0157519,0.999745,-0.140717,1.74565,0,0.00745257,0.027599,-1.60599,0.263136844284123,366.234,228.417
15.3728,-0.259803,1.61448,1.60599,-0.00705025,-0.0145658,0.0157519,0.999745,-0.140717,1.74565,0,0.00745257,0.027599,-1.60599,0.263136844284123,366.234,228.417
15.3881,-0.259803,1.61448,1.60599,-0.00705025,-0.0145658,0.0157519,0.999745,-0.140717,1.74565,0,0.00745257,0.027599,-1.60599,0.263136844284123,366.234,228.417
15.4047,-0.259933,1.61497,1.60595,-0.00576329,-0.0136663,0.0149836,0.999778,-0.140697,1.74561,0,0.00745236,0.0275982,-1.60595,0.263130078874769,366.234,228.417
15.4174,-0.259933,1.61497,1.60595,-0.00576329,-0.0136663,0.0149836,0.999778,-0.140697,1.74561,0,0.00745236,0.0275982,-1.60595,0.263130078874769,366.234,228.417
15.4264,-0.259933,1.61497,1.60595,-0.00576329,-0.0136663,0.0149836,0.999778,-0.140697,1.74561,0,0.00745236,0.0275982,-1.60595,0.263130078874769,366.234,228.417
15.434,-0.259933,1.61497,1.60595,-0.00576329,-0.0136663,0.0149836,0.999778,-0.140697,1.74561,0,0.00745236,0.0275982,-1.60595,0.263130078874769,366.234,228.417
15.4461,-0.260078,1.61552,1.60568,-0.00368746,-0.00729751,0.0189206,0.999788,-0.14075,1.7456,0,0.00745113,0.0275936,-1.60568,0.263091231903951,366.234,228.417
15.4611,-0.260154,1.61603,1.60489,-0.00363847,-0.00623204,0.0203789,0.999766,-0.140705,1.74564,0,0.00744747,0.0275801,-1.60489,0.262977337453889,366.234,228.417
15.4756,-0.26028,1.61637,1.60439,-0.00429413,-0.00601192,0.0205979,0.999761,-0.140746,1.74562,0,0.00744513,0.0275714,-1.60439,0.262903885067536,366.234,228.417
15.4852,-0.26028,1.61637,1.60439,-0.00429413,-0.00601192,0.0205979,0.999761,-0.140746,1.74562,0,0.00744513,0.0275714,-1.60439,0.262903885067536,366.234,228.417
15.4964,-0.26028,1.61637,1.60439,-0.00429413,-0.00601192,0.0205979,0.999761,-0.140746,1.74562,0,0.00744513,0.0275714,-1.60439,0.262903885067536,366.234,228.417
15.5069,-0.260283,1.61692,1.60378,-0.00462861,-0.00578753,0.020902,0.999754,-0.140761,1.74561,0,0.00744231,0.027561,-1.60378,0.262816127437276,366.234,228.417
15.5175,-0.260283,1.61692,1.60378,-0.00462861,-0.00578753,0.020902,0.999754,-0.140761,1.74561,0,0.00744231,0.027561,-1.60378,0.262816127437276,366.234,228.417
15.5275,-0.260283,1.61692,1.60378,-0.00462861,-0.00578753,0.020902,0.999754,-0.140761,1.74561,0,0.00744231,0.027561,-1.60378,0.262816127437276,366.234,228.417
15.5431,-0.259937,1.61755,1.60342,-0.00292091,-0.00530572,0.0204143,0.999773,-0.14073,1.74562,0,0.00744065,0.0275548,-1.60342,0.262763754320809,366.234,228.417
15.5576,-0.259782,1.61794,1.60333,-0.00294394,-0.00506667,0.0207632,0.999767,-0.140737,1.74558,0,0.00744021,0.0275532,-1.60333,0.26275026659674,366.234,228.417
15.5675,-0.259782,1.61794,1.60333,-0.00294394,-0.00506667,0.0207632,0.999767,-0.140737,1.74558,0,0.00744021,0.0275532,-1.60333,0.26275026659674,366.234,228.417
15.5755,-0.259782,1.61794,1.60333,-0.00294394,-0.00506667,0.0207632,0.999767,-0.140737,1.74558,0,0.00744021,0.0275532,-1.60333,0.26275026659674,366.234,228.417
15.5887,-0.259027,1.61875,1.60289,-0.00720149,-0.00832172,0.0191043,0.999757,-0.140728,1.74562,0,0.00743817,0.0275456,-1.60289,0.262686074589186,366.234,228.417
15.5976,-0.259027,1.61875,1.60289,-0.00720149,-0.00832172,0.0191043,0.999757,-0.140728,1.74562,0,0.00743817,0.0275456,-1.60289,0.262686074589186,366.234,228.417
15.6186,-0.259027,1.61875,1.60289,-0.00720149,-0.00832172,0.0191043,0.999757,-0.140728,1.74562,0,0.00743817,0.0275456,-1.60289,0.262686074589186,366.234,228.417
15.6356,-0.259147,1.61944,1.60333,-0.00253127,-0.010144,0.0234251,0.999671,-0.140724,1.74559,0,0.00744021,0.0275532,-1.60333,0.26275026659674,366.234,228.417
15.6424,-0.259147,1.61944,1.60333,-0.00253127,-0.010144,0.0234251,0.999671,-0.140724,1.74559,0,0.00744021,0.0275532,-1.60333,0.26275026659674,366.234,228.417
15.6562,-0.259183,1.62008,1.60304,-0.00277065,-0.00452926,0.0192455,0.999801,-0.140718,1.74561,0,0.00743885,0.0275482,-1.60304,0.262708079359097,366.234,228.417
15.6706,-0.258471,1.62035,1.60302,-0.00224425,-0.00728551,0.0227208,0.999713,-0.140711,1.74559,0,0.00743877,0.0275478,-1.60302,0.262704633784139,366.234,228.417
15.682,-0.258471,1.62035,1.60302,-0.00224425,-0.00728551,0.0227208,0.999713,-0.140711,1.74559,0,0.0143792,-0.00306014,-1.60302,-0.0279700523642761,370.696,248.091
15.6969,-0.257986,1.62074,1.6031,-0.00168806,-0.00728603,0.0218506,0.999733,-0.140716,1.74558,0,0.01438,-0.0030603,-1.6031,-0.0279713095455019,370.696,248.091
15.7098,-0.257986,1.62074,1.6031,-0.00168806,-0.00728603,0.0218506,0.999733,-0.140716,1.74558,0,0.01438,-0.0030603,-1.6031,-0.0279713095455019,370.696,248.091
15.7163,-0.257986,1.62074,1.6031,-0.00168806,-0.00728603,0.0218506,0.999733,-0.140716,1.74558,0,0.01438,-0.0030603,-1.6031,-0.0279713095455019,370.696,248.091
15.7227,-0.257986,1.62074,1.6031,-0.00168806,-0.00728603,0.0218506,0.999733,-0.140716,1.74558,0,0.01438,-0.0030603,-1.6031,-0.0279713095455019,370.696,248.091
15.7343,-0.256809,1.62167,1.60334,-0.000948997,-0.00454655,0.0209796,0.999769,-0.140689,1.7456,0,0.0143821,-0.00306075,-1.60334,-0.0279748836116327,370.696,248.091
15.7456,-0.256589,1.62183,1.60348,-0.000173588,-0.00524789,0.0208696,0.999768,-0.1407,1.74561,0,0.0143834,-0.00306102,-1.60348,-0.0279770177596206,370.696,248.091
15.7585,-0.256052,1.62169,1.60381,-0.00256389,-0.0044809,0.0217662,0.99975,-0.140692,1.7456,0,0.0143863,-0.00306165,-1.60381,-0.02798203133006,370.696,248.091
15.7686,-0.256052,1.62169,1.60381,-0.00256389,-0.0044809,0.0217662,0.99975,-0.140692,1.7456,0,0.0143863,-0.00306165,-1.60381,-0.02798203133006,370.696,248.091
15.7776,-0.256052,1.62169,1.60381,-0.00256389,-0.0044809,0.0217662,0.99975,-0.140692,1.7456,0,0.0143863,-0.00306165,-1.60381,-0.02798203133006,370.696,248.091
15.7859,-0.256052,1.62169,1.60381,-0.00256389,-0.0044809,0.0217662,0.99975,-0.140692,1.7456,0,0.0143863,-0.00306165,-1.60381,-0.02798203133006,370.696,248.091
15.799,-0.255074,1.62239,1.60426,0.000196302,-0.0068289,0.0195343,0.999786,-0.140704,1.74561,0,0.0143904,-0.00306251,-1.60426,-0.027988838693483,370.696,248.091
15.8095,-0.255074,1.62239,1.60426,0.000196302,-0.0068289,0.0195343,0.999786,-0.140704,1.74561,0,0.0143904,-0.00306251,-1.60426,-0.027988838693483,370.696,248.091
15.8217,-0.255074,1.62239,1.60426,0.000196302,-0.0068289,0.0195343,0.999786,-0.140704,1.74561,0,0.0143904,-0.00306251,-1.60426,-0.027988838693483,370.696,248.091
15.8316,-0.254343,1.62548,1.60478,0.00365947,-0.0208764,0.0401691,0.998968,-0.140726,1.74563,0,0.0143951,-0.00306351,-1.60478,-0.0279967708383855,370.696,248.091
15.8459,-0.25381,1.62556,1.60507,0.00298534,-0.0211068,0.0402427,0.998963,-0.140694,1.74561,0,0.0143976,-0.00306405,-1.60507,-0.0280010636330441,370.696,248.091
15.8529,-0.25381,1.62556,1.60507,0.00298534,-0.0211068,0.0402427,0.998963,-0.140694,1.74561,0,0.0143976,-0.00306405,-1.60507,-0.0280010636330441,370.696,248.091
15.8664,-0.253282,1.62569,1.60528,0.00286374,-0.0208867,0.0405136,0.998957,-0.140704,1.74561,0,0.0143996,-0.00306446,-1.60528,-0.0280042967868067,370.696,248.091
15.8765,-0.253282,1.62569,1.60528,0.00286374,-0.0208867,0.0405136,0.998957,-0.140704,1.74561,0,0.0143996,-0.00306446,-1.60528,-0.0280042967868067,370.696,248.091
15.8913,-0.252166,1.62571,1.6059,0.00331401,-0.0235856,0.0399423,0.998918,-0.140719,1.74558,0,0.0144051,-0.00306564,-1.6059,-0.0280136668385831,370.696,248.091
15.9044,-0.252166,1.62571,1.6059,0.00331401,-0.0235856,0.0399423,0.998918,-0.140719,1.74558,0,0.0144051,-0.00306564,-1.6059,-0.0280136668385831,370.696,248.091
15.9141,-0.252166,1.62571,1.6059,0.00331401,-0.0235856,0.0399423,0.998918,-0.140719,1.74558,0,0.0144051,-0.00306564,-1.6059,-0.0280136668385831,370.696,248.091
15.921,-0.252166,1.62571,1.6059,0.00331401,-0.0235856,0.0399423,0.998918,-0.140719,1.74558,0,0.0144051,-0.00306564,-1.6059,-0.0280136668385831,370.696,248.091
15.9341,-0.251429,1.62558,1.60639,0.00349915,-0.0233406,0.0385576,0.998978,-0.140716,1.74559,0,0.0144095,-0.00306658,-1.60639,-0.0280211256669795,370.696,248.091
15.9451,-0.250811,1.62337,1.60714,-0.0013279,-0.0203335,0.0252384,0.999474,-0.140741,1.74555,0,0.0144162,-0.003068,-1.60714,-0.0280323784948041,370.696,248.091
15.9578,-0.25086,1.62255,1.6069,-0.00215628,-0.0130533,0.0136733,0.999819,-0.140724,1.74555,0,0.0144141,-0.00306755,-1.6069,-0.0280288066575802,370.696,248.091
15.9681,-0.25086,1.62255,1.6069,-0.00215628,-0.0130533,0.0136733,0.999819,-0.140724,1.74555,0,0.0144141,-0.00306755,-1.6069,-0.0280288066575802,370.696,248.091
15.9749,-0.25086,1.62255,1.6069,-0.00215628,-0.0130533,0.0136733,0.999819,-0.140724,1.74555,0,0.0144141,-0.00306755,-1.6069,-0.0280288066575802,370.696,248.091
15.9862,-0.24996,1.62278,1.60696,5.46359e-05,-0.0157472,0.0108787,0.999817,-0.140718,1.7456,0,0.0144146,-0.00306766,-1.60696,-0.0280296831999995,370.696,248.091
15.9954,-0.24996,1.62278,1.60696,5.46359e-05,-0.0157472,0.0108787,0.999817,-0.140718,1.7456,0,0.0144146,-0.00306766,-1.60696,-0.0280296831999995,370.696,248.091
16.0074,-0.24996,1.62278,1.60696,5.46359e-05,-0.0157472,0.0108787,0.999817,-0.140718,1.7456,0,0.0144146,-0.00306766,-1.60696,-0.0280296831999995,370.696,248.091
16.0204,-0.249445,1.62492,1.60776,0.00264978,-0.0251562,0.0345306,0.999083,-0.140743,1.7456,0,0.0144217,-0.00306919,-1.60776,-0.0280418370165348,370.696,248.091
16.0318,-0.249445,1.62492,1.60776,0.00264978,-0.0251562,0.0345306,0.999083,-0.140743,1.7456,0,0.0144217,-0.00306919,-1.60776,-0.0280418370165348,370.696,248.091
16.0411,-0.249048,1.62478,1.6078,0.000967368,-0.0231609,0.0353017,0.999108,-0.140739,1.74559,0,0.0144221,-0.00306926,-1.6078,-0.028042373783,370.696,248.091
16.0499,-0.249048,1.62478,1.6078,0.000967368,-0.0231609,0.0353017,0.999108,-0.140739,1.74559,0,0.0144221,-0.00306926,-1.6078,-0.028042373783,370.696,248.091
16.0641,-0.248728,1.62224,1.60775,-0.00371728,-0.0134675,0.0193633,0.999715,-0.140724,1.74558,0,0.0144216,-0.00306916,-1.60775,-0.0280415886770649,370.696,248.091
